
2021-09-13-20:38:22 (hrmele@gmail.com) hrmele@gmail.com alterou estoque | UPDATE produtos SET estoque = 7 WHERE id = 514
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abacate Manteiga M (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 253
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abacate Nativo (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 214
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abacate Nativo P (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 508
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Brasileira  (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 544
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Brasileira (1kg) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 499
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Japonesa Kabochá (500g) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 1
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Menina  (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 295
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Moranga (500g) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 158
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Moranga (500gr)  (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 430
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Nativa Descascada (250g) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 257
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Seca Rosana (-) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 360
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abóbora Seca/Nativa (250g) (-) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 2
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abobrinha Brasileira (500g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 3
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abobrinha Italiana (500g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 4
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Abobrinha Squash Ball (500gr) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 496
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açafrão (100g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 537
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açafrão (50g) (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 331
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açafrão da Terra (100g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 579
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açafrão da Terra (50g) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 258
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açafrão-da-terra in natura (100g)  (Jaílson) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 583
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Acelga (Maço) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 5
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Acelga (Maço) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 572
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Acelga Chinesa (Maço) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 6
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Acelga Suíça (Maço) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 593
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açúcar Demerara 500g (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 452
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Açúcar Mascavo (500g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 70
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Agrião (Maço) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 8
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alecrim Desidratado (50g) (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 399
2021-09-13-22:06:07 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alecrim do Campo (100g) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 310
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Americana (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 9
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Crespa (Pé)	 (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 569
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Crespa (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 7
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Crespa Roxa (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 10
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Frisee (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 83
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Frisee Roxa (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 208
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Lisa (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 11
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Mimosa (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 84
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alface Romana (pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 91
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alho Cavalo (100g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 509
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alho Desidratado (50g)  (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 287
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Alho Poró (Maço) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 12
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Almeirão (Pé) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 573
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Almeirão Fino (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 85
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Almeirão Pão-de-açucar (Pé) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 86
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Almeiro (Maço) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 13
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Aloe Vera (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 555
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Amaranto em Flocos (100g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 316
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Antepasto De Berinjela  (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 199
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Agulhinha Integral 1kg (Mano Velho) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 353
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Agulhinha Integral 5kg (Mano Velho) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 412
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Agulhinha Polido (1kg) (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 582
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Agulhinha Polido 1kg (Terra Livre) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 559
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Agulhinha Vermelho (500g) (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 325
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Arbóreo Integral (500g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 558
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Arbóreo Polido (1kg) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 557
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Cateto (1kg) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 69
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Cateto (500g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 101
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Cateto C/Negro e Vermelho (500g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 528
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Cateto Integral Vácuo 1kg (Terra Livre) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 562
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Integral 1kg (Terra Livre) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 560
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Parbolizado (1kg) (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 283
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Parbolizado 1kg (Terra Livre) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 475
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Arroz Polido 1kg (Mano Velho) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 525
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Aveia em Flocos Coopernatural 500g (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 107
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Aveia em Flocos Finos (350g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 218
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Aveia em Flocos Grossos (350g) (Coopernatural) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 219
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Azedinha (Maço) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 131
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Babosa (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 186
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Babosa (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 187
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Chips (canela e açúcar 50g) (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 151
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Chips (cebola e salsa 50g) (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 150
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Chips (páprica 50g) (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 149
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Chips (salgada 50g) (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 123
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Da Terra  (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 162
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Maçã (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 102
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Nanica (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 14
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Nanica Verde (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 209
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Nanica verde para Biomassa (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 278
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Ouro (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 87
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Pão (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 113
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Passa Orgânica - Lá do Kintal (150g) (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 171
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Prata (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 15
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Prata Verde (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 210
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Prata verde para Biomassa (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 279
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banana Vinagre (Cícero) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 88
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banha de Porco (150ml) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 478
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Banha de Porco Ecológica (200ml) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 200
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Barrinha De Banana Com Guaraná E Açaí 150g (Carraro) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 392
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Barrinha de Banana Com Guaraná e Açaí Zero 150g (Carraro) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 471
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Barrinha de Doce de Banana Orgânico (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 166
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Batata Doce Comum (500g) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 301
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Batata Doce Laranja (500g) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 299
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Batata Doce Rosada (500g) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 135
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Batata Doce Roxa (500g) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 300
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Batata Inglesa (500g) (COOPAFASB) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 502
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Batata Yacon (500g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 497
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Beiju Doce com coco (500gr) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 409
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Berinjela  (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 367
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Berinjela (500g) (Terra Viva) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 16
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Beterraba (500g) (Jair) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 17
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Biofertilizante (Livres BS) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 296
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Biomassa De Banana Verde  (200g) (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 309
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Biomassa De Banana Verde (250g) (Carraro) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 282
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Boldo Do Chile  (Breno) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 188
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Brócolis Ninja (Maço) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 18
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Brócolis Ramoso (Maço) (Geraldo) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 19
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cacau (400g) * (Cauê) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 507
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cacau Em Pó (100g) (Marfil) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 395
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Jabaquara \"Branquinha\" (prata) 600ml (Nosotros Cerveja Artesanal) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 585
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Vidas Secas Amburana (270ml) (MST) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 394
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Vidas Secas Amburana (670ml)	 (MST) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 362
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Vidas Secas Carvalho (270ml) (MST) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 393
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Vidas Secas Carvalho (670ml) (MST) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 64
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Vidas Secas Prata (270ml) (MST) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 567
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Cachaça Vidas Secas Prata (670ml) (MST) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 63
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Especial Chico Amado (Icatu em Grãos 250g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 122
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Especial Chico Amado (Icatu Moído 250g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 121
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Especial Chico Amado (Mundo Novo Acaia em Grãos 250g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 120
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Especial Chico Amado (Mundo Novo Acaia Moído 250g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 119
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Especial Chico Amado (Topázio Grãos 250g)	 * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 501
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Especial Chico Amado (Topázio Moído 250g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 500
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Gourmet Caixa (500g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 118
2021-09-13-22:06:08 (hrmele@gmail.com) hrmele@gmail.com alterou estoque do Café Muchoqueiro em Grãos (500g) * (Ana) de 0 para 0 | UPDATE produtos SET estoque = 0 WHERE id = 67
